cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
Tnaive.CM_CD8.,0,4,8,4,4,4,7,12,5,6
Tem.emra_CD8.,6,1,7,6,1,8,6,60,7,8
Tregs.,3,2,2,1,2,2,1,29,2,2
Tfh.,2,11,11,5,2,13,11,53,6,12
Trm_gut_CD8.,1,12,12,9,0,13,10,19,10,13
Tfh.,2,11,11,5,2,11,11,56,6,11
Tnaive.CM_CD4.,0,4,8,2,3,4,2,67,3,3
Trm_gut_CD8.,1,12,12,9,0,13,10,19,10,13
Trm.em_CD8.,1,0,1,0,0,0,0,50,1,1
Tem.emra_CD8.,7,5,7,3,1,5,3,64,7,8
Trm_gut_CD8.,1,12,12,9,0,13,10,30,10,13
Tnaive.CM_CD4.,0,4,8,2,3,4,2,9,3,4
Tnaive.CM_CD4.,0,4,8,2,4,4,7,26,3,3
Trm_gut_CD8.,1,12,12,9,0,13,10,30,10,13
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Tregs.,3,2,2,1,2,2,1,48,2,2
Tnaive.CM_CD4.,0,4,8,2,4,4,7,42,3,4
Trm.em_CD8.,8,1,1,0,1,1,0,75,1,1
Trm_Th1.Th17.,5,9,9,7,3,9,8,4,8,9
Tnaive.CM_CD4.,0,3,3,2,3,3,2,4,3,4
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tfh.,2,11,11,5,2,11,11,43,6,11
Tnaive.CM_CD8.,4,6,5,4,3,9,4,18,5,6
Trm_gut_CD8.,1,12,12,9,0,13,10,74,10,13
Tfh.,2,11,11,5,2,11,11,43,6,11
Tnaive.CM_CD4.,0,4,8,2,3,4,2,52,3,4
Trm_gut_CD8.,1,12,12,9,0,13,10,38,10,13
Tnaive.CM_CD8.,4,6,5,4,3,4,4,18,5,6
Teffector.EM_CD4.,1,0,0,9,3,0,0,14,0,0
Teffector.EM_CD4.,1,0,0,9,0,0,10,30,0,0
Tnaive.CM_CD8.,0,4,5,4,4,4,7,42,5,6
Tnaive.CM_CD8.,4,6,5,4,3,6,4,36,5,6
Trm_Th1.Th17.,0,4,8,2,4,4,7,42,8,9
Tfh.,2,11,12,2,3,14,2,41,6,11
Tfh.,2,11,11,5,2,12,11,43,6,11
Tregs.,3,2,2,1,2,2,1,15,2,2
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Teffector.EM_CD4.,1,0,0,9,0,0,10,38,0,0
Tnaive.CM_CD8.,4,6,5,4,3,6,4,49,5,6
Tnaive.CM_CD8.,4,6,5,4,3,6,4,72,5,6
Tregs.,3,2,2,1,2,2,1,59,2,2
Tnaive.CM_CD4.,0,3,8,2,3,4,2,67,3,4
Tregs.,3,2,2,1,2,2,1,43,2,2
Tregs.,3,2,2,1,0,2,1,73,2,2
Tregs.,3,2,2,1,2,2,1,2,2,2
Tnaive.CM_CD4.,0,3,3,2,3,3,2,66,3,3
Tnaive.CM_CD8.,4,6,5,4,3,6,4,34,5,6
Tem.emra_CD8.,6,8,7,6,1,8,6,46,7,8
Trm_Th1.Th17.,5,9,9,7,3,9,8,69,8,9
Tfh.,2,11,11,5,2,11,11,22,6,11
T_CD4.CD8.,0,2,8,5,4,7,5,73,6,7
Cycling.T.NK.,5,9,7,1,2,5,1,15,2,2
Tnaive.CM_CD4.,0,3,3,2,3,3,2,9,3,4
Tregs.,3,2,2,1,2,2,1,16,2,2
Tregs.,0,2,2,1,2,2,1,25,2,2
Tnaive.CM_CD8.,0,4,8,4,4,4,7,12,5,6
Trm_gut_CD8.,1,9,12,9,0,13,10,50,10,13
Tnaive.CM_CD4.,0,3,3,2,3,3,2,20,3,4
T_CD4.CD8.,2,7,6,5,2,7,5,8,6,7
Tnaive.CM_CD4.,0,3,3,2,3,14,2,3,3,3
Tregs.,3,2,2,1,2,2,1,15,2,2
Tnaive.CM_CD4.,0,4,8,2,3,4,7,28,3,4
Tnaive.CM_CD4.,0,3,3,2,3,3,2,57,3,4
Trm.em_CD8.,8,1,1,0,0,1,0,7,1,1
Tregs.,3,2,2,1,3,2,1,36,2,2
Teffector.EM_CD4.,1,0,0,9,0,0,10,19,0,0
Teffector.EM_CD4.,1,0,0,7,0,0,0,0,0,0
Trm_Th1.Th17.,5,9,9,7,3,9,8,36,8,9
Tnaive.CM_CD8.,4,6,5,4,3,4,4,67,5,6
Tfh.,2,11,11,5,2,11,11,22,6,11
MAIT.,9,10,10,8,0,10,9,17,9,10
Trm.em_CD8.,8,1,1,0,0,1,0,23,1,1
Teffector.EM_CD4.,1,0,0,7,3,0,0,17,0,0
Tnaive.CM_CD4.,0,4,8,2,3,4,2,44,3,4
Tregs.,3,2,2,1,2,2,1,2,2,2
Tnaive.CM_CD4.,0,3,8,2,3,3,2,41,3,3
Teffector.EM_CD4.,1,0,0,9,0,0,10,63,0,0
Tem.emra_CD8.,6,8,7,6,1,8,6,1,7,8
Tfh.,2,11,11,2,3,4,11,10,6,11
Tnaive.CM_CD4.,0,3,3,2,3,3,2,49,3,4
Trm_Th1.Th17.,5,9,9,7,3,9,8,14,8,9
Tregs.,3,2,2,1,2,2,1,15,2,2
Tregs.,0,2,2,4,2,2,7,21,2,2
Teffector.EM_CD4.,1,0,0,9,0,0,10,19,0,0
Teffector.EM_CD4.,1,0,12,9,0,13,10,13,0,0
Teffector.EM_CD4.,1,0,0,0,0,0,0,23,0,0
Tnaive.CM_CD4.,0,6,8,2,3,4,2,68,3,3
Teffector.EM_CD4.,1,0,0,9,0,0,10,74,0,0
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tfh.,2,11,11,5,0,12,11,13,6,11
Tnaive.CM_CD8.,4,6,5,4,3,4,4,68,5,6
Trm_gut_CD8.,1,12,12,9,0,13,10,38,10,13
Teffector.EM_CD4.,1,0,0,9,0,0,10,19,0,0
Tnaive.CM_CD4.,0,3,3,2,3,14,2,33,3,4
Trm.em_CD8.,5,9,1,0,0,1,8,17,1,1
Trm_gut_CD8.,1,12,12,9,0,13,10,38,10,13
Tnaive.CM_CD4.,0,3,3,2,3,3,2,72,3,4
Trm_Th1.Th17.,5,9,8,7,3,4,8,52,8,9
Tregs.,3,2,2,1,2,2,1,62,2,2
Tnaive.CM_CD4.,0,4,8,2,3,4,2,41,3,3
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Tem.emra_CD8.,6,8,7,6,1,8,6,75,7,8
Tem.emra_CD8.,6,8,7,6,1,8,6,46,7,8
Tregs.,3,2,2,1,2,2,1,15,2,2
Tfh.,2,11,11,5,2,11,11,54,6,12
Teffector.EM_CD4.,2,11,9,7,2,11,8,25,0,0
MAIT.,9,10,10,8,1,10,9,27,9,10
Tnaive.CM_CD4.,0,3,3,2,3,3,2,6,3,3
Tnaive.CM_CD4.,0,3,3,2,3,14,2,57,3,4
Tregs.,3,2,2,1,2,2,1,15,2,2
Tnaive.CM_CD8.,0,4,8,4,3,4,4,58,5,6
Tnaive.CM_CD4.,0,4,5,2,3,14,2,68,3,4
Tnaive.CM_CD8.,4,6,5,4,3,6,4,36,5,6
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Tnaive.CM_CD4.,0,4,8,2,3,4,2,36,3,3
Tnaive.CM_CD8.,4,6,5,4,3,6,4,3,5,6
Tnaive.CM_CD8.,4,6,8,4,3,4,4,68,5,6
Tregs.,3,2,2,1,2,2,1,62,2,2
Tnaive.CM_CD4.,0,3,3,2,3,3,2,33,3,3
Trm.em_CD8.,8,1,1,0,1,1,0,1,1,1
Teffector.EM_CD4.,1,0,0,9,0,0,10,31,0,0
Tnaive.CM_CD4.,0,3,8,2,3,4,2,57,3,4
Tregs.,3,2,2,1,3,2,1,69,2,2
Tregs.,3,2,2,1,2,2,1,62,2,2
Trm_gut_CD8.,1,12,12,9,0,13,10,31,10,13
Tfh.,2,11,11,5,0,12,11,13,6,11
Tnaive.CM_CD4.,0,3,3,2,3,3,2,20,3,4
Tfh.,2,11,11,5,2,12,11,25,6,12
Tregs.,3,2,2,1,2,2,1,21,2,2
Tnaive.CM_CD4.,0,3,3,2,3,14,2,6,3,3
Tregs.,3,2,2,1,2,2,1,62,2,2
Trm_Th1.Th17.,5,9,9,7,2,9,8,25,8,9
Tnaive.CM_CD4.,0,4,8,2,3,4,2,67,3,4
Tregs.,3,2,2,2,4,2,1,26,2,2
Tnaive.CM_CD8.,0,4,8,4,3,4,4,44,5,6
Tnaive.CM_CD4.,0,3,3,2,3,14,2,65,3,4
Tnaive.CM_CD4.,0,4,8,2,3,14,2,4,3,4
Tnaive.CM_CD8.,4,6,5,4,3,6,4,6,5,6
Tnaive.CM_CD4.,0,4,8,2,3,4,2,9,3,4
Trm_Th1.Th17.,5,9,11,9,0,3,10,74,8,9
Tfh.,2,11,11,5,2,11,11,32,6,12
Tnaive.CM_CD8.,4,6,5,4,3,6,4,68,5,6
Tnaive.CM_CD8.,0,4,8,4,4,4,7,12,5,6
Tnaive.CM_CD8.,4,6,5,4,3,6,4,34,5,6
Trm_Th1.Th17.,5,9,8,7,0,13,8,50,8,9
Trm.em_CD8.,8,1,1,0,1,1,0,64,1,1
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tnaive.CM_CD4.,0,3,8,2,3,4,2,72,3,4
Tregs.,3,2,2,1,2,2,1,2,2,2
Tfh.,2,11,11,5,2,11,11,56,6,11
Tnaive.CM_CD4.,0,3,3,2,3,4,2,20,3,4
Tnaive.CM_CD4.,0,4,8,2,3,14,2,68,3,3
Tnaive.CM_CD4.,0,3,3,2,3,4,2,4,3,4
Tnaive.CM_CD8.,4,6,5,4,3,6,4,36,5,6
Tregs.,3,2,2,1,2,2,1,15,2,2
Tnaive.CM_CD4.,0,3,3,2,3,4,2,4,3,4
Tnaive.CM_CD4.,0,4,8,2,4,4,7,42,3,4
Trm.em_CD8.,8,1,1,0,0,1,0,24,1,1
Tregs.,3,2,2,1,2,2,1,48,2,2
Teffector.EM_CD4.,1,0,0,0,0,0,0,17,0,0
Tfh.,2,11,11,5,2,11,11,22,6,11
Tregs.,3,2,2,1,2,2,1,48,2,2
Tnaive.CM_CD4.,0,4,8,2,3,4,2,9,3,4
Tnaive.CM_CD4.,0,3,8,2,3,4,2,41,3,3
Tnaive.CM_CD4.,0,3,3,2,3,3,2,34,3,4
Trm.em_CD8.,8,1,1,0,1,1,0,11,1,1
Tgd_CRTAM..,7,5,4,6,1,8,6,17,4,5
Tgd_CRTAM..,7,5,4,3,1,5,3,5,4,5
Tnaive.CM_CD4.,0,3,3,2,3,3,2,49,3,3
Tfh.,2,11,11,5,2,11,11,53,6,12
Tnaive.CM_CD4.,0,3,3,2,3,4,2,49,3,4
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Tregs.,3,2,2,1,2,2,1,62,2,2
Tnaive.CM_CD4.,0,3,8,2,3,4,2,41,3,3
Tnaive.CM_CD4.,0,4,8,2,4,4,2,42,3,4
Tfh.,2,11,11,5,2,11,11,70,6,12
Tnaive.CM_CD4.,0,4,3,2,3,4,2,33,3,3
Trm_gut_CD8.,1,12,12,9,0,13,10,19,10,13
Trm_Th1.Th17.,5,9,5,4,3,4,4,18,8,9
Tnaive.CM_CD8.,4,6,5,4,3,6,7,52,5,6
Tnaive.CM_CD4.,0,3,3,2,3,4,2,4,3,4
Tnaive.CM_CD4.,0,3,3,2,3,3,2,65,3,4
Tnaive.CM_CD4.,0,3,3,2,3,3,2,33,3,4
Tem.emra_CD8.,6,8,7,6,1,8,6,46,7,8
Tnaive.CM_CD4.,0,3,3,2,3,3,7,58,3,3
MAIT.,9,10,10,8,1,10,9,7,9,10
Trm_Th1.Th17.,5,9,9,7,3,9,8,69,8,9
Tgd_CRTAM..,7,5,4,3,1,5,3,64,4,5
Tnaive.CM_CD4.,0,4,8,2,4,4,2,21,3,4
Tregs.,3,2,2,1,2,2,1,62,2,2
Tgd_CRTAM..,7,5,4,3,1,5,3,11,4,5
Tfh.,2,11,11,5,2,11,11,47,6,11
Tfh.,2,11,11,5,0,12,11,73,6,11
Tfh.,2,11,11,5,2,11,1,43,6,11
Trm_gut_CD8.,1,12,12,9,0,13,10,74,10,13
Tgd_CRTAM..,7,5,4,3,1,5,3,64,4,5
Tnaive.CM_CD8.,4,6,5,4,3,6,4,55,5,6
Tem.emra_CD8.,6,8,7,6,1,8,6,75,7,8
Tnaive.CM_CD4.,0,3,3,2,3,14,2,20,3,4
Teffector.EM_CD4.,1,12,12,9,0,0,10,38,10,13
Trm_gut_CD8.,1,12,12,9,0,13,10,19,10,13
Tnaive.CM_CD4.,0,4,3,2,3,4,2,67,3,4
Tnaive.CM_CD4.,0,4,8,2,4,4,2,12,3,4
Trm.em_CD8.,8,1,1,0,1,1,0,5,1,1
Tgd_CRTAM..,7,5,4,3,1,5,3,5,4,5
MAIT.,9,10,10,8,0,10,9,17,9,10
Tnaive.CM_CD4.,0,3,3,2,3,3,2,41,3,3
Tfh.,2,11,11,5,2,11,11,47,6,11
MAIT.,9,10,10,8,0,10,9,7,9,10
Tnaive.CM_CD4.,0,4,8,4,4,4,7,12,3,4
Tnaive.CM_CD8.,4,6,5,4,3,6,4,14,5,6
Tregs.,3,2,2,1,2,2,1,16,2,2
Tnaive.CM_CD8.,4,6,5,7,3,6,4,36,5,6
Trm_Th1.Th17.,5,9,8,7,3,9,8,58,8,9
Tnaive.CM_CD4.,0,3,3,2,3,3,2,72,3,4
Teffector.EM_CD4.,1,0,0,9,2,0,10,63,0,0
Teffector.EM_CD4.,1,0,0,7,3,0,0,14,0,0
Tgd_CRTAM..,7,5,4,0,1,1,0,75,4,5
Teffector.EM_CD4.,1,0,0,9,0,0,10,19,0,0
Tregs.,3,2,2,1,2,2,1,2,2,2
Teffector.EM_CD4.,1,12,0,9,0,0,10,31,0,0
Tfh.,2,11,11,5,2,11,11,22,6,11
Trm_gut_CD8.,1,12,12,9,0,13,10,31,10,13
Tregs.,3,2,2,1,2,2,1,62,2,2
Tfh.,2,11,11,5,2,12,11,56,6,12
Tregs.,3,2,2,1,2,2,1,29,2,2
Tregs.,3,2,2,1,2,2,1,59,2,2
Trm_Th1.Th17.,5,9,12,7,0,9,8,50,8,9
Tfh.,2,11,11,5,2,12,11,53,6,12
Tgd_CRTAM..,7,5,4,3,1,5,3,64,4,5
Tfh.,2,11,11,5,2,11,11,32,6,11
Tfh.,2,11,11,5,2,11,11,54,6,12
Teffector.EM_CD4.,2,11,12,9,0,13,10,30,0,0
Tregs.,3,2,2,1,2,2,1,59,2,2
Tnaive.CM_CD4.,0,4,8,2,3,4,2,58,3,4
Tgd_CRTAM..,7,5,4,3,1,5,3,5,4,5
Teffector.EM_CD4.,1,0,0,0,0,0,0,23,0,0
Tfh.,2,11,11,5,0,12,11,59,6,12
Teffector.EM_CD4.,1,0,0,7,0,0,0,50,0,0
Tnaive.CM_CD4.,0,3,3,2,3,3,2,65,3,4
Trm.em_CD8.,8,1,1,0,0,1,0,7,1,1
Tfh.,2,11,11,5,2,11,11,32,6,12
Tregs.,3,2,2,1,2,2,1,62,2,2
Tnaive.CM_CD8.,4,6,5,4,3,4,4,48,5,6
Tfh.,2,11,11,5,2,12,11,47,6,12
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Trm.em_CD8.,8,1,1,0,1,1,0,75,1,1
MAIT.,9,10,10,8,0,10,9,71,9,10
Tem.emra_CD8.,6,8,7,6,1,8,6,46,7,8
MAIT.,9,10,0,8,0,10,9,7,9,10
Tnaive.CM_CD4.,0,3,3,2,3,3,2,57,3,4
Tnaive.CM_CD8.,4,6,5,4,3,6,4,44,5,6
Tfh.,2,11,11,5,2,11,11,56,6,11
Trm_gut_CD8.,1,12,12,9,0,13,10,50,10,13
Tregs.,3,2,2,1,2,2,1,53,2,2
Tnaive.CM_CD8.,4,6,5,4,4,6,4,42,5,6
Tfh.,2,11,11,5,2,11,11,47,6,12
Tnaive.CM_CD4.,0,3,3,2,3,3,2,66,3,4
Tnaive.CM_CD4.,0,3,3,2,3,3,2,58,3,4
Tnaive.CM_CD4.,0,3,3,2,3,14,2,57,3,4
Tnaive.CM_CD4.,0,3,3,2,3,14,2,68,3,4
Tnaive.CM_CD4.,0,3,8,2,3,3,7,58,3,3
Tgd_CRTAM..,7,5,4,3,1,5,3,5,4,5
Tnaive.CM_CD4.,0,3,3,2,3,3,2,57,3,4
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Tnaive.CM_CD8.,4,6,5,4,3,6,4,18,5,6
Tfh.,2,11,11,5,2,12,11,70,6,12
Trm_Th1.Th17.,0,4,8,2,4,4,7,37,8,9
Trm_gut_CD8.,1,12,12,9,0,13,10,31,10,13
Trm_gut_CD8.,1,12,12,9,0,13,10,30,10,13
Tfh.,2,11,11,5,2,11,11,32,6,12
Trm_gut_CD8.,1,12,12,9,0,13,10,13,10,13
Tnaive.CM_CD4.,0,3,3,2,3,14,2,3,3,4
Tnaive.CM_CD4.,0,4,8,2,3,4,2,4,3,4
Trm_Th1.Th17.,0,3,3,2,3,3,2,40,3,3
Tem.emra_CD8.,6,8,7,6,1,8,6,45,7,8
Tnaive.CM_CD8.,4,6,5,4,3,4,4,44,5,6
Tregs.,3,2,2,1,2,2,1,62,2,2
Trm_Th1.Th17.,1,11,8,9,0,4,10,50,8,9
Tnaive.CM_CD4.,0,3,3,2,3,3,2,49,3,4
Cycling.T.NK.,6,8,7,6,1,5,6,75,7,8
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tnaive.CM_CD4.,0,3,8,2,3,3,2,68,3,4
Tnaive.CM_CD8.,4,6,5,4,3,6,4,18,5,6
Tregs.,3,2,2,1,2,2,1,48,2,2
Trm.em_CD8.,8,1,1,0,1,1,0,27,1,1
Teffector.EM_CD4.,1,9,0,0,0,9,0,17,0,0
Tnaive.CM_CD8.,4,6,5,4,3,6,4,50,5,6
Trm_gut_CD8.,1,12,12,9,0,13,10,74,10,13
Trm_Th1.Th17.,5,9,9,4,3,6,4,68,8,9
T_CD4.CD8.,2,7,6,5,2,7,5,8,6,7
Tnaive.CM_CD4.,0,3,3,2,3,3,2,66,3,3
Tnaive.CM_CD4.,0,3,3,2,3,14,2,49,3,4
Tgd_CRTAM..,7,5,4,3,1,5,3,60,4,5
Teffector.EM_CD4.,1,0,12,9,0,0,0,50,0,0
Tregs.,3,2,2,1,2,2,1,62,2,2
MAIT.,9,10,10,8,0,10,9,17,9,10
Tnaive.CM_CD4.,0,4,8,2,3,3,2,58,3,4
Tgd_CRTAM..,7,5,4,3,1,5,3,60,4,5
Tnaive.CM_CD4.,0,3,3,2,3,3,2,72,3,4
Trm_Th1.Th17.,5,9,9,7,3,9,8,14,8,9
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Tem.emra_CD8.,6,8,7,6,1,8,6,45,7,8
MAIT.,9,10,10,8,0,10,9,71,9,10
Tem.emra_CD8.,6,8,7,6,1,8,6,1,7,8
Tnaive.CM_CD4.,0,4,3,2,3,4,2,57,3,4
Teffector.EM_CD4.,1,0,0,0,0,0,0,0,0,0
Tregs.,3,2,2,1,2,2,1,15,2,2
Tnaive.CM_CD4.,0,4,8,2,3,4,2,67,3,4
Tnaive.CM_CD4.,0,3,3,2,3,3,2,40,3,3
Tnaive.CM_CD4.,0,3,3,2,3,3,2,20,3,4
Tnaive.CM_CD4.,0,4,8,2,4,4,7,26,3,3
Tnaive.CM_CD8.,4,6,5,4,3,6,4,57,5,6
Teffector.EM_CD4.,1,0,0,9,0,0,0,50,0,0
Trm.em_CD8.,8,1,1,0,0,1,0,0,1,1
Tfh.,2,11,11,5,2,11,11,47,6,11
Tnaive.CM_CD4.,0,3,3,2,3,3,2,72,3,4
Teffector.EM_CD4.,1,0,0,0,0,0,0,0,0,0
Tnaive.CM_CD8.,4,6,5,4,3,9,4,34,5,6
Tregs.,3,2,2,1,2,2,1,15,2,2
Tfh.,2,11,11,5,2,11,11,32,6,12
Tnaive.CM_CD8.,4,6,5,4,3,6,4,18,5,6
Tfh.,2,11,11,5,2,12,11,70,6,12
Tnaive.CM_CD4.,0,4,8,2,4,4,2,26,3,4
Tfh.,2,11,11,5,0,12,11,63,6,11
Tnaive.CM_CD4.,0,3,3,2,3,3,2,40,3,3
MAIT.,1,10,10,8,0,10,9,13,9,10
Tnaive.CM_CD4.,0,4,8,2,3,4,2,58,3,4
Teffector.EM_CD4.,1,0,12,9,2,0,10,59,0,0
MAIT.,9,10,10,8,0,10,9,17,9,10
Teffector.EM_CD4.,1,0,12,0,0,13,0,17,0,0
Tfh.,2,11,11,5,2,11,11,15,6,11
Tnaive.CM_CD8.,4,6,5,4,3,6,4,34,5,6
Tfh.,2,11,11,5,2,11,11,56,6,11
Tregs.,3,2,2,1,2,2,1,16,2,2
Tgd_CRTAM..,7,5,4,3,1,5,3,5,4,5
Tnaive.CM_CD4.,0,4,8,2,3,14,2,65,3,4
Tregs.,3,2,2,1,2,2,1,29,2,2
Tregs.,0,4,2,1,4,2,1,26,2,2
Tnaive.CM_CD4.,0,3,3,2,3,3,2,68,3,3
Tgd_CRTAM..,7,5,4,3,1,5,3,11,4,5
Tregs.,3,2,2,1,2,2,1,15,2,2
Tfh.,2,11,11,5,2,11,11,54,6,11
Tfh.,2,11,11,5,2,11,11,16,6,12
Tfh.,2,11,11,5,0,12,11,13,6,11
Tregs.,3,2,2,1,2,2,1,15,2,2
Tnaive.CM_CD4.,0,3,8,2,3,14,2,3,3,3
Tnaive.CM_CD4.,0,4,8,2,3,4,2,49,3,4
Tnaive.CM_CD4.,0,4,8,2,3,4,2,49,3,4
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,4
Tnaive.CM_CD4.,0,4,8,2,4,4,7,37,3,3
Tgd_CRTAM..,7,5,4,3,1,5,3,64,4,5
Tregs.,3,2,2,1,2,2,1,47,2,2
Tnaive.CM_CD8.,4,6,5,4,3,6,4,57,5,6
Tnaive.CM_CD4.,0,4,8,2,3,4,2,49,3,4
Teffector.EM_CD4.,1,0,12,9,0,13,10,13,0,0
Trm_gut_CD8.,1,12,12,9,0,13,10,50,10,13
Tnaive.CM_CD4.,0,4,8,2,3,4,2,67,3,4
Teffector.EM_CD4.,1,0,0,7,0,9,8,0,0,0
Tnaive.CM_CD8.,4,6,5,4,3,6,4,36,5,6
Tnaive.CM_CD8.,4,6,5,4,3,6,4,57,5,6
Tnaive.CM_CD8.,4,6,5,4,3,6,4,34,5,6
Tfh.,2,11,11,5,0,12,11,53,6,12
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tfh.,2,11,11,5,2,11,11,32,6,12
Trm.em_CD8.,8,1,1,0,0,1,0,24,1,1
Trm_gut_CD8.,1,12,12,9,0,13,10,74,10,13
Tfh.,2,11,11,5,2,12,11,59,6,12
Tnaive.CM_CD8.,4,6,5,4,3,6,4,10,5,6
Tnaive.CM_CD4.,0,4,8,2,3,3,2,67,3,4
Teffector.EM_CD4.,1,0,0,9,0,0,10,31,0,0
Tnaive.CM_CD4.,0,3,3,2,3,3,2,20,3,4
Tregs.,3,2,2,1,2,2,1,48,2,2
Tnaive.CM_CD4.,0,3,3,2,3,3,2,66,3,4
Trm_Th1.Th17.,5,9,9,2,2,4,2,25,3,4
Tnaive.CM_CD4.,0,4,3,2,3,14,2,39,3,4
Tnaive.CM_CD8.,4,6,5,4,3,6,4,6,5,6
Trm_gut_CD8.,1,12,12,9,0,13,10,38,10,13
Tfh.,2,11,11,5,2,11,11,32,6,12
Tnaive.CM_CD4.,0,4,3,2,3,4,7,44,3,3
Trm_Th1.Th17.,5,9,3,7,3,9,8,65,8,9
Teffector.EM_CD4.,1,0,0,0,1,0,0,27,0,0
MAIT.,9,10,10,8,1,10,9,64,9,10
Tregs.,3,2,2,1,2,2,1,15,2,2
Tnaive.CM_CD4.,0,3,3,2,3,14,2,68,3,3
Tgd_CRTAM..,7,5,4,3,0,5,3,17,4,5
Tnaive.CM_CD8.,0,4,8,4,4,4,7,42,5,6
Teffector.EM_CD4.,1,0,0,9,0,0,10,31,0,0
Tnaive.CM_CD4.,0,4,8,2,3,4,2,67,3,3
Teffector.EM_CD4.,1,0,0,0,0,0,0,7,0,0
Tnaive.CM_CD4.,0,3,3,2,3,14,2,40,3,3
Teffector.EM_CD4.,1,9,12,5,3,13,10,50,0,0
Tfh.,2,11,11,5,2,12,11,59,6,12
Tfh.,2,11,11,5,2,11,11,16,6,12
Tem.emra_CD8.,6,8,7,6,1,8,6,1,7,8
Tfh.,2,11,11,5,2,11,11,54,6,12
Trm_gut_CD8.,1,12,12,9,2,13,10,70,10,13
Tnaive.CM_CD4.,0,3,3,2,3,14,2,4,3,4
Tem.emra_CD8.,6,8,7,6,1,8,6,46,7,8
Trm_Th1.Th17.,5,9,8,2,3,9,8,50,8,9
Tnaive.CM_CD4.,0,3,3,2,3,3,2,3,3,3
Tfh.,2,11,11,5,2,11,11,43,6,11
Tfh.,2,11,11,5,0,12,11,38,6,11
Trm_Th1.Th17.,5,9,9,7,4,9,8,12,8,9
Tem.emra_CD8.,6,8,7,6,1,8,6,64,7,8
Tregs.,3,2,2,1,2,2,1,29,2,2
Tem.emra_CD8.,6,8,7,6,1,8,6,60,7,8
Tnaive.CM_CD4.,0,4,8,2,4,4,2,26,3,4
Tnaive.CM_CD4.,0,3,3,2,3,4,2,4,3,4
Trm_Th1.Th17.,5,9,9,7,3,9,8,4,8,9
Tem.emra_CD8.,6,8,7,6,1,8,6,64,7,8
Tnaive.CM_CD4.,0,4,8,2,4,4,7,12,3,4
Tem.emra_CD8.,6,8,7,6,1,8,6,45,7,8
Teffector.EM_CD4.,1,0,0,0,0,0,0,23,0,0
Tnaive.CM_CD8.,4,6,5,4,3,6,4,35,5,6
Tfh.,2,11,11,5,2,11,11,22,6,11
Tregs.,3,2,2,1,2,2,1,29,2,2
Tnaive.CM_CD8.,4,6,5,4,3,6,4,34,5,6
Tem.emra_CD8.,6,8,7,6,1,8,6,45,7,8
Trm_Th1.Th17.,5,3,9,7,3,9,4,6,8,9
Tnaive.CM_CD4.,0,4,8,2,3,4,2,67,3,4
Teffector.EM_CD4.,1,0,0,0,0,0,0,50,0,0
Trm.em_CD8.,8,1,1,3,1,5,3,11,1,1
Tnaive.CM_CD8.,4,6,5,4,3,6,4,49,5,6
Tnaive.CM_CD4.,0,4,8,2,3,4,2,58,3,4
Tregs.,3,2,2,1,2,2,1,62,2,2
Tregs.,3,2,2,5,2,2,11,48,2,2
MAIT.,9,10,10,8,0,10,9,17,9,10
Tnaive.CM_CD8.,4,6,5,4,3,4,4,58,5,6
Tnaive.CM_CD4.,0,3,3,2,3,3,2,4,3,4
Tfh.,2,11,11,5,2,11,11,22,6,11
Tnaive.CM_CD8.,4,6,5,4,3,6,4,34,5,6
Tnaive.CM_CD4.,0,3,3,2,3,3,2,68,3,3
Tnaive.CM_CD4.,0,4,8,2,4,4,7,37,3,3
Tem.emra_CD8.,6,1,7,6,1,8,6,60,7,8
Trm_gut_CD8.,1,12,12,9,0,13,10,30,10,13
Teffector.EM_CD4.,1,0,0,7,3,0,0,14,0,0
Tnaive.CM_CD4.,0,3,3,2,3,14,2,68,3,4
Trm.em_CD8.,8,1,1,0,1,1,0,27,1,1
Tnaive.CM_CD4.,0,3,8,2,3,14,2,44,3,3
Tnaive.CM_CD8.,4,6,5,4,3,4,4,68,5,6
Tregs.,3,2,2,1,2,2,1,62,2,2
Tfh.,2,11,11,5,2,11,11,32,6,12
